Clave de entidad federativa,Nombre de la entidad,Clave de municipio o delegación,Nombre del municipio o delegación,Clave de localidad,Nombre de la localidad,Población total,Población masculina,Población femenina,Población en hogares censales indígenas,Grado promedio de escolaridad,Población económicamente activa,Población sin derechohabiencia a servicios de salud  ,Población derechohabiente a servicios de salud
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Rancho de mis Recuerdos,15,9,6,0,6.08,7,9,6
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,El Refugio (Colonia Silva el Ombligo),90,49,41,0,5.87,41,32,58
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Rancho Zavala (Colonia Venustiano Carranza),11,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Santo Niño,2,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Sonora Primera Sección (La Rosita),12,6,6,0,6,2,9,3
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Ejido Tehuantepec (Santa Rosa),925,447,478,4,7.46,325,301,616
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Rancho Valdivia (Ejido Tula),1,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Ejido Chiapas 3,70,36,34,0,5.69,35,41,29
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Valenzuela (Sombrerete Número Dos),4,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Ejido Veracruz Dos,1446,739,707,35,7.03,602,261,1158
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Rancho Orozco,2,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Zaragoza Primera Sección,23,14,9,0,7.94,11,4,19
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Zaragoza Segunda Sección,954,483,471,4,8.65,375,372,580
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Durán (Ejido Mezquital),15,7,8,0,6.78,3,1,8
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Ejido Laguna Salada,5,2,3,0,1.2,3,4,1
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Rivera (Ejido Irapuato),5,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Rancho Ingenieros (Ejido Hermosillo),109,62,47,0,5.61,49,22,87
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,T del Nayarit (Ejido Nayarit Familia Rivera),7,3,4,0,3.75,2,1,3
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Colonia Bravo,19,7,12,0,4.5,6,1,18
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Tlaxcala 2,20,11,9,0,5.08,6,4,16
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Rancho Barba (Colonia Tecolote Batáquez),1,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Colima 2,35,20,15,0,6.84,12,18,17
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,La Providencia (Colonia Venustiano Carranza),2,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Ejido Sonora 2 (Campos Nuevos),9,6,3,0,8.25,4,3,3
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,La Quince (Ejido Tepic),23,14,9,0,6.22,8,10,13
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Rancho Fierro,11,7,4,0,6.67,5,3,8
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Janitzio 2 (Ejido Janitzio),6,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Colonia Canal Álamo,206,107,99,0,6.21,91,55,151
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,La Ladrillera (Colonia Centinela),6,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Huertas de la Progreso,325,176,149,6,8.27,117,153,164
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Mesa Arenosa de Andrade (Villa Zapata),474,263,211,21,7.11,171,158,308
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Mexicali (Colonia la Herradura) [Club Hípico],3,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Aquamarina [Hotel],1,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Ejido Otilio Montaño,47,18,29,0,8.68,24,14,33
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Maldonado (Ejido Morelos) [Empaque],7,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Campo Nuevo (Ejido Jalapa),49,26,23,0,6.12,26,10,39
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,La Hacienda,20,9,11,0,12.27,7,8,12
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,González Ortega 1 (Colonia Baja California),349,181,168,0,7.18,122,49,300
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Ibarra (Colonia Baja California),13,4,9,0,6.4,5,3,10
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Reacomodo Río Colorado,605,304,301,9,7.8,228,183,422
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Andrés Soberanes Gómez (Colonia Baja California),14,6,8,0,3.75,5,3,11
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Reyes Moreno (Ejido Jiquilpan),4,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Poblado las Minitas,314,173,141,1,7.5,224,69,239
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Ejido Alfonso Garzón Santibáñez,25,11,14,0,8.5,7,3,22
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Rancho Casimiro (Colonia Ocampo),6,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Colonia Miguel Alemán,416,209,207,0,7.11,154,191,225
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Eligio Esquivel Méndez (El Chorizo),64,34,30,0,5.08,24,29,29
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Ejido Coahuila,8,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Colonia Colorado 2,17,9,8,4,7.67,4,3,14
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Colonia Colorado Uno,9,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Colonia 7,29,9,20,0,7.85,12,3,26
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Colonia Colorado Número 3,16,11,5,1,6.44,5,5,8
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Ejido Benito Juárez,109,63,46,0,7.24,47,21,79
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Martínez (Ejido Culiacán),17,13,4,0,9.85,6,10,7
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Bordo Okerson (Represa Galeana),107,50,57,0,5.99,42,29,78
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Uno del Chen de Cerro Prieto,24,11,13,0,7.21,11,7,17
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Colonia Colorado Cinco,22,13,9,0,5.38,8,2,20
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Colonia Terrenos Indios,4,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Causes Federales,16,10,6,0,7,6,4,12
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Aguilar (Colonia Baja California),2,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Crucero Valle de la Trinidad (El Oasis),1,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,El Moreno (NCPE Industrial Pesquero Moreno),1,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Santa Clara (Colonia San Pedro Mártir),3,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Campo Pops,1,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Campo Pai-Pai,4,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,El Pescador,1,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Ninguno (Colonia Francisco Villa),3,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Rancho Milagro (Colonia Progreso),3,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia García (Colonia Colorado Número Siete),15,9,6,0,4.67,7,8,7
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,San Francisco (Colonia Cerro Prieto),8,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Progreso Primera Sección,5,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,El Zorro Lote Cinco (Colonia Cerro Prieto),5,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Rancho Lugo (Colonia Colorado Número Uno),2,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia López (Colonia Abasolo),21,13,8,0,8,13,8,13
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Bordo Tule Chek (Colonia Colorado Número Siete),1,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Bordo Tule Chek (Colonia Cerro Prieto),40,24,16,0,6.66,17,12,28
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Colonia 1,22,10,12,0,6.73,7,11,11
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,La Ladrillera (Colonia Colorado Número Tres),81,49,32,6,4.58,33,23,58
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Ejido Palo Verde,7,4,3,0,2.75,3,7,0
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Valle Verde (Colonia Colorado Número Uno) [Granjas],24,16,8,0,12.77,9,2,21
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Los Gallegos (Colonia Colorado Número Dos),1,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Valenzuela (Colonia Colorado Número Tres),13,6,7,0,6.9,6,4,9
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Bojórquez Juárez (Colonia Colorado 3),32,18,14,0,9.37,12,17,15
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Tafoya (Colonia Colorado Número Tres),17,10,7,0,8.44,11,0,17
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Ochoa (Colonia Colorado Número Tres) [Corrales],5,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Rancho Jiménez (Colonia Colorado Número Tres),13,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Rodríguez Morales (Colonia Colorado Tres),2,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Los Mezquites (Familia Gómez),19,11,8,0,9.78,7,0,19
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Blanco Yáñez (Colonia Colorado Número Tres),11,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Mena (Colonia Colorado Número Tres),8,6,2,0,10.86,2,0,8
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Rancho Escondido (Colonia Colorado Número Tres),12,5,7,0,10.5,3,0,12
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Cerro Prieto 3 (Los Mena),15,7,8,0,8.91,6,2,13
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Campo León Número Uno (Escuadrón Doscientos Uno),3,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Cerro Prieto 2 (Familia Espinoza),4,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Manzo (Colonia Colorado Número Siete),4,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,La Ladrillera (Colonia Colorado Número Diez),185,106,79,0,6.16,73,41,144
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Saturno (Colonia Abasolo),99,46,53,0,8.85,36,33,66
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Quintanar Rojas (Colonia Abasolo),4,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Encinas (Colonia Abasolo),13,6,7,0,8.5,6,9,4
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Rancho Brown (Colonia Abasolo),2,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Covarrubias (Colonia Abasolo),13,7,6,0,8.63,7,7,6
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Martínez Córdova (Colonia Abasolo),3,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Emaús (Colonia Abasolo),4,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Rancho Duarte (Colonia Abasolo),16,10,6,0,8.36,9,8,8
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia López (Colonia Abasolo),8,4,4,0,5,3,0,8
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Las Palmas (Colonia Abasolo),6,4,2,0,7.2,4,5,1
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Mojardín (Colonia Abasolo),7,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Santiago,2,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Becerril,5,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Gámez (Colonia Abasolo),20,9,11,0,6.58,11,3,17
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Los Babys (Colonia Abasolo),2,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Rodríguez (Colonia Abasolo),4,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Hernández,8,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Montaño,1,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Rodríguez (Colonia Abasolo),9,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Méndez (Colonia Abasolo),7,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Ibarra (Colonia Abasolo),4,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Rancho Orozco (Colonia Abasolo),14,7,7,0,8.11,4,6,8
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Castro (Colonia Abasolo),37,18,19,0,10.48,16,8,29
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Rancho García (Colonia Castro),18,10,8,0,7.85,11,14,4
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Rancho Mendoza (Colonia Abasolo),5,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Rancho Hidalgo (Colonia Castro),17,7,10,0,10.25,9,5,12
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Don Teo (Colonia Castro),6,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Rodríguez (Colonia Castro),11,7,4,0,6.09,5,7,4
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Rancho Dozal (Colonia Castro),3,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Botello (Colonia San Isidro),3,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Dojáquez,4,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Torres Davis (Ejido Sinaloa),7,5,2,0,7.14,3,2,5
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Galván (Ejido Sinaloa),6,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Crucero del Toluca (Ejido Toluca),410,196,214,0,5.9,194,91,319
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,El Chorizo (Ejido Saltillo),155,87,68,0,5.15,67,80,75
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Colonia Astorga,2,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Acosta,3,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Rancho Silva (Colonia Ocampo),1,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Rancho GC (Silva Colonia Ocampo),1,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Contreras (Colonia Ocampo),44,21,23,0,7.32,13,7,37
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Castillo (Colonia Ocampo),12,6,6,0,7.43,3,3,8
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Quintero (Colonia Ocampo),9,4,5,0,7.33,2,0,9
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Compuerta 29 (Veracruz Marítimo),240,128,112,0,4.45,96,69,171
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Castro (Colonia Silva) [Agrícola],2,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Rancho Dámaso (Colonia Silva),3,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Compuerta la 24 (Colonia Silva),192,103,89,0,6.52,93,55,137
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Ejido Chiapas Dos (Las Cachoras),466,243,223,0,6.34,192,153,312
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Poblado Candelario Vela (Ejido Colima),210,103,107,0,6.51,86,69,141
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Ejido Chiapas 2,73,38,35,0,6.78,33,48,22
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Compuerta la 21 (Colonia Silva),82,43,39,0,5.91,41,18,64
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,La Veinticuatro (Colonia Silva),68,31,37,10,6.57,34,18,49
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,El Tres (Ejido Villa Hermosa),31,18,13,0,3.13,8,9,22
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Aguilar (Colonia Cerro Prieto),4,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Los Aguilar (Veracruz Marítimo),9,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Alán Chávez (Colonia Venustiano Carranza),1,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Los Alonso (Veracruz Marítimo),9,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Los Álvarez (Colonia Hindú),11,6,5,0,10.25,5,1,10
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Sexta de la Progreso (Ampliación Coronita),21,11,10,0,9.58,8,4,16
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Los Ángulos (Colonia Venustiano Carranza),9,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Los Arellano (Ejido Oaxaca),14,8,6,1,9.83,5,4,9
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Arizaga (Colonia Progreso),2,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Los Armenta (Ejido Tepic),20,9,11,0,6.5,10,5,15
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Arsola Castro (Colonia Ahumadita),13,8,5,0,4.3,5,6,7
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Los Arzola (Ejido Zacatecas),5,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Barajas (Colonia Chapultepec),4,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Barrancas (Colonia Venustiano Carranza),5,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Bernal,11,4,7,0,7.63,2,1,10
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Los Bernal (Veracruz Dos),15,8,7,0,7.91,7,3,12
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Segura (Ejido Jalapa),6,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Los Bonilla (Veracruz Marítimo),4,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Los Bonilla (Veracruz Marítimo),19,11,8,0,8.5,4,1,18
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Bordo Rodríguez (Colonia Rodríguez),10,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Los Bravo (Veracruz Marítimo),6,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Familia Bueno (Ejido Camacho),12,8,4,0,7.33,2,5,7
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Burcia (Ejido Jalapa),4,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,La Caída (Colonia Hindú),4,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,El Campito (Colonia Miguel Alemán),1,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Campo Cuatro (Ejido Hechicera),86,38,48,0,7.79,35,39,47
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Cantú Cove (Colonia Francisco Villa),2,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Campo del Prado (Colonia el Mayor),2,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Campo el Dieciocho (Ejido Morelos),72,38,34,0,5.5,30,20,52
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Campo las Tres B (Colonia Ruano Valdez),1,*,*,*,*,*,*,*
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Campo Ocotillos,6,3,3,0,9,1,0,6
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Campo Otta (Colonia Elías),104,54,50,0,5.94,40,13,90
#NAME?,Baja California,#NAME?,Mexicali,#NAME?,Paralelo 32 (Colonia Terrenos Indios),4,*,*,*,*,*,*,*
